reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
d2baf7b5-c8fc-4a58-84d2-a7143d606920,Cris Tian,https://play-lh.googleusercontent.com/a-/ALV-UjVjt_Qh-S6KF1M5iok-mbQwPMglysx0ONZ7yeeBQC1O_4c77m_wvw,"1. sim sering tidak bisa di aktifkan padahal sinyal penuh 2. aplikasi eror terus, buka aplikasi serasa buka website luar susah banget 3. aplikasi tidak bisa di upgrade, 3x saya install dengan kecepatan wifi stabil untuk sementara pindah proviser baru aja gak sehat banget ini by.u, perbaiki dulu agar konsumen nyaman",1,5,1.64.3,2026-03-16 23:00:15,"Hai Kak, maaf udah bikin ga nyaman ya :( Buat kendalanya supaya tim by.U bantu cek dan koordinasi lebih lanjut, mohon segera bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U. Keep supporting us ya! :)",2026-03-17 15:33:22,1.64.3
dae836f5-3d9e-47f3-a731-f1a03f189572,IMUCI Entertainment,https://play-lh.googleusercontent.com/a-/ALV-UjXqQIf5QlTX9sHkEaObboEXugcYtfvRwTzEaM094Z1QigR9uiSl,"Udah 3 tahun pakai by.u baru kali ini kecewa, harga naik wajarlah, lah ini udah naik malah kualitas jaringan menurun, masa mirip sama si kuning grup sih yang sinyalnya sering hilang-hilangan, tolonglah diperbaiki masa udah pakai sinyal telkomsel masih aja jelek sih, ini dijakarta gimana didaerah Update, makin hancur ini jaringan rate update, aplikasi ngebug mulu dibagian ""beli topping"" please balikin tampilan lama yang lebih stabil",1,13,1.64.3,2026-03-15 02:13:42,"Hai, Kak. Untuk kendala pada jaringannya bisa coba ubah mode jaringan dari otomatis ke manual 2g only dahulu ya, terus balikin lagi ke mode otomatis dan bisa juga coba ON-OFF kan airplane mode. Kalau cara tersebut udah dicoba dan masih berkendala juga, kakak bisa kabarin Nindy di DM IG @byu.id atau LiveChat di aplikasi ya Kak :)",2026-03-15 02:36:15,1.64.3
c30500ed-54d4-4bf0-86ff-55ef5e899691,unnauw,https://play-lh.googleusercontent.com/a-/ALV-UjXrX0j-dMulI0vcaeizyNf-wj2PYnHWv5uQZ_VZawUAWPxwPGA,"jujur ya, karna saya pemain game dan cukup jarang top up selalu nyediain pulsa di kartu (salah saya juga karna ga mikir mau pake dana aja) buat top up nanti karna kalau pake apk top up yang biasa itu mahal bngt dan beberapa hari lalu, saya niatnya mau top up dan pulsa masih aman aja tapi ga bisa (ditolak). ini pertama kalinya saya nemuin masalah di byu saya padahal sebelum perbaikan byu masih ok aja, gada problem sama sekali. tolong di notice min 😭😭",4,2,1.64.3,2026-03-19 03:41:53,"Hi Kak, Makasih ya feedbacknya. Nindy dan tim akan terus tingkatin produk dan layanan by.U biar Kakak makin nyaman. Kalau ada pertanyaan atau keluhan bisa infoin detailnya melalui DM IG @byu.id atau Live Chat di aplikasi by.U ya. Terima Kasih :)",2026-03-19 03:44:57,1.64.3
1892e2b3-7adc-4dda-9646-a182b2213eff,Mr- 3XPL0510N,https://play-lh.googleusercontent.com/a-/ALV-UjWJBErAhQCxrBzYuGs6E14jLKG81P9RvXizpuLj8EtXM5g5n1iO,"makin lama bukan nya makin bagus, malah makin parah!!pertama,jaringan sering ilang sendiri.... padahal kartu kayak simPATI lancar. kedua,di liat keterangan sisa kuota masik banyak pas lanjut download data game yg gk nyampek separuh kuota nya aja bisa habis kuota nya.ketiga,apk pas di buka sering bermasalah jaringan nya.ke empat,makin pelit.ke lima,banyak fitur bagus kayak ada kuota jajan 5k sehari di ilangin.emang gk bisa di harap kan lagi nih provider, sampah.",1,7,1.64.3,2026-04-07 00:43:50,"Hai Kak, maaf udah bikin ga nyaman ya :(
Kalau kakak ada kendala, akan tim by.U bantu cek dan koordinasi lebih lanjut, mohon segera bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U.
Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U.
Keep supporting us ya! :)",2026-04-07 00:44:43,1.64.3
4db137fa-6e11-4e1d-ad6c-e2e353278fd7,Jamur Gemoy,https://play-lh.googleusercontent.com/a/ACg8ocIT-n2OKnNEaAJ0Dk_PFgJNj9V5KwosWaMzGIML1C0IEUm3uw=mo,"Knp akhir-akhir ini by.u susah login? mau beli kuota nih..tolong direspon. SDH beberapa kali uninstall tetap susah masuk sudah beberapa kali sy bilang, sebelum uninstall tentunya sy clear cache dan penyimpanan, bahan sy pasang di 2 perangkat berbeda hasilnya tetap sama ga bisa masuk ke menu login",1,3,1.64.3,2026-04-13 08:47:26,"Hai Kak, maaf ya udah bikin ga nyaman ya.Terkait kendala di aplikasi by.U nya, bisa coba clear cache aplikasi by.U pada settingan aplikasi di HP kakak dan kalau masih berkendala, bisa install ulang aplikasi by.U nya. Kakak juga bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U ya Kak. Thanks :)",2026-04-13 08:51:19,1.64.3
cf85bc4a-cb88-449b-8f13-40010cbe49b4,rindu alifiyah,https://play-lh.googleusercontent.com/a-/ALV-UjWIhTAMdf47zxvjvxX2kXkNr3XXcZ52OIo79fMW2z1gqYQvdO8,"Hallo min, saya berulang kali mau laporan lewat aplikasi tapi malah yang jawab Sistem. Masa kuota 7gb cuman bisa dipake sehari setelah itu ga bisa blas. pdhl sisa kuota kalo cek lewat *888# masih ada . Lewat apk by u pun masih ada. Sampek kuota saya numpuk 17gb tetep ga bisa pake apa2",2,1,1.64.3,2026-03-25 21:47:01,"Hai Kak, maaf udah bikin ga nyaman ya :( Buat kendalanya supaya tim by.U bantu cek dan koordinasi lebih lanjut, mohon segera bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U. Keep supporting us ya! :)",2026-03-25 22:51:24,1.64.3
6b1d37b1-f643-4e5c-a71c-0f65b4e3cca3,Tokisaki Touya,https://play-lh.googleusercontent.com/a-/ALV-UjUUg6wrCyxLWmfRHBZynA1bdy7mefPaPZhcb0GcO2EHiR4rRP-E,"saya mau tuker koin tapi saat menekan tombol tukar malah tak bisa masuk ke penukaran koinnya, tolong diperbaiki, sekian makasih.",3,0,1.64.6,2026-06-02 17:15:40,Hai kak maaf jadi ga nyaman. Kakak bisa kabarin Nindy detail kendalanya di DM IG @byu.id dan LiveChat di aplikasi by.U ya :),2026-06-02 17:17:12,1.64.6
0b35b5ba-1486-4a1f-9ad5-fa48f0ff616c,Rosalina Usup,https://play-lh.googleusercontent.com/a/ACg8ocI-rxe5weBmv6SAwy6nsUtlb9CZ371JIkDvApAdyqwh6evYgg=mo,kenapa aplikasi byu sudah gak bagus ya setiap masuk ke aplikasi bayu selalu muncul jaringan bermasalah meski sudah ikuti petunjuk untuk mematikan data dan aktifkan mode pesawat tetap tidak bisa masuk. pembelian pulsa data jadi terhalang karena setiap masuk aplikasi selalu muncul.,1,7,1.64.3,2026-04-17 06:37:25,"Hai Kak, maaf ya udah bikin ga nyaman :( Terkait kendala di aplikasi by.U, bisa coba clear cache aplikasi by.U pada settingan aplikasi di HP kakak dan kalau masih berkendala, bisa install ulang aplikasi by.U nya. Kakak juga bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U ya Kak. Thanks :)",2026-04-17 06:48:13,1.64.3
014c9f7c-7a4c-4d67-a1a0-6240d2a848e5,Solomon Alexander,https://play-lh.googleusercontent.com/a-/ALV-UjVzKhjLSBN_5dpCKnqGiURYcB2ZzfphrU_pdye98hsBW7IKesVb,"saya awalnya tidak masalah tapi kendala yang saya alami sangat mengganggu kenyamanan saya sebagai pengguna provider dari telkomsel By.U ini, alasanya karena terkadang Sinyal nya sangat buruk (kadang bagus tapi serinh jelek) dan terkadang juga sampai sinyal 4G nya hilang dan itu bukan sekali dua kali tapi berkali kali bahkan bisa sangat lama!, tolong yanh becus dong untuk operator yang mengkontrol provider ini, saya selalu langganan tapi kualitas kalian sangat buruk! perbaiki lagi ya dek! paham??",1,13,1.64.3,2026-03-16 22:00:23,"Hai Kak, maaf nih terkait kendalanya, bisa coba ubah mode jaringan dari otomatis ke manual 2g only, terus balikin lagi ke mode otomatis dan bisa juga coba ON-OFF kan airplane mode. Kalau cara tersebut udah dicoba dan masih berkendala juga, kakak bisa kabarin Nindy di DM IG @byu.id atau LiveChat di aplikasi ya Kak :)",2026-03-17 10:25:54,1.64.3
b3e66b0d-0b2d-4391-be24-5cdff16f3a68,Mfpa Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjVdFWT7EmwM8bqIZUv_UyVf4l5t-mQKwNr4gRIG8Ao9bkXrPHmu,"Belakangan ini by.U suka lag apalagi kalau bermain game seperti Mobillegends atau Freefire jaringan suka naik 200ms, tolong diperbaiki kualitas jaringannya di daerah cipayung. Sudah mencoba segala cara dari mengubah jaringan 2G lalu ubah ke 4G tetap sama tidak ada perubahan.",1,14,1.64.3,2026-04-13 20:21:31,"Halo, Kak. Maaf banget udah bikin internetan kakak gak nyaman :(
Boleh dicoba ubah mode jaringan dari otomatis ke manual 2G only, lalu kembali lagi ke mode otomatis. ON-OFF kan airplane mode. Kalau udah dicoba masih berkendala, kontak Nindy via Live Chat di Apps, biar bisa dibantu lebih lanjut ya :)",2026-04-13 20:29:40,1.64.3
1fa806a9-7c67-4bdb-9342-3aeba997c536,Megy Sungkar,https://play-lh.googleusercontent.com/a/ACg8ocJfuzbk15CSXq-qDq5xv4p7UQ57wkZTjWwaBZnQEOZ1HycNFQ=mo,pernah abgred aplikasi by. u tapi kenapa poin saya yg sudah 1000 lebih hilang semua. apa bisa di kembalikan,5,0,1.64.6,2026-05-29 21:32:32,"Hai Kak, makasih banyak buat rating nya. Kalau ada yang mau ditanyain, kakak bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Semoga lancar terus penggunaan by.U kakak :)",2026-05-29 21:35:52,1.64.6
b64593f1-d797-4c42-95a3-b7437cf5ba3e,Kelvin aldiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjX4Z5ZbVJC9_GMIHRKnn9Oc_MvpB1RsotiHK2G-och3pajbawk,saya pakai by.u dari tahun 2021 dan aman aman saja kenapa sekarang malah jadi banyak problem nya mulai dari harga paketnya yang relatif lebih mahal dari tahun ke tahun selalu naik dan juga kuotanya cepet banget abisnya entah itu bug atau apa tolong by.u agar di perbaiki lagi dan yang paling amat payah itu di sinyalnya yang kadang lelet apalagi sampe ilang itu udah bener² kacau dah,1,2,1.64.3,2026-04-02 21:38:16,"Hai Kak, maaf udah bikin ga nyaman ya :( Terkait kendala yang kakak alami, akan tim by.U bantu cek dan koordinasi lebih lanjut, kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U :)",2026-04-02 21:46:23,1.64.3
44dcf976-55ae-40ff-a617-86d0d593e1e6,hamzahland harmoni,https://play-lh.googleusercontent.com/a/ACg8ocKXG3ShWJpz6ccr2hBEMshafX6HDUV3vuZBQeKTCMq7m42Nmg=mo,"Tampilan yang baru skrg eror lagi ya, susah tampilannya padahal sudah bolak balik chace nya kita hapus + abdate, tapi tetap ndak mau tampil menunya, sudah kak, tp tetap lemot utk tampil meni nya.. Ayo lah mohon permudah cara pemakaian Byu ini..",1,11,1.64.3,2026-03-24 05:18:31,"Hai Kak hamzahland, maaf udah bikin ga nyaman ya :( Terkait kendala yang kakak alami, akan tim by.U bantu cek dan koordinasi lebih lanjut, kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U :)",2026-03-24 05:19:58,1.64.3
d049f3e5-cd15-454d-99ac-fd75fe2c8368,jemii,https://play-lh.googleusercontent.com/a/ACg8ocLYPVu5EnMNy_3leep0Kij6mlNkZn7o-CiADmUNJHSnD_0eEA=mo,"byu sekarang kenapa sih, semakin jelek aja sinyal nya? , dlu waktu aku beli kartu byu , di tahun 2024 awal, sinyal nya bagus banget, kalo lampu mati nunggu 2 jam dl bru sinyal nya hilang, sekarang kalo lampu mati, sinyal nya langsung hilang , kenapa sih? , padahal yaa, lampu ga mati sm sekali, tapi sinyal nya hilang, kejadian kek gini bukan sekali doang yaa, tapi berkali-kali , sinyal nya hilang bukan 1 jam atau 2 jam, tapi bisa sampai berjam"" , tolong dong di perbaiki",1,0,1.64.3,2026-05-13 03:35:39,"Hai Kak jemii, maaf udah bikin ga nyaman ya :( Terkait kendala yang kakak alami, akan tim by.U bantu cek dan koordinasi lebih lanjut, kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U :)",2026-05-13 03:40:52,1.64.3
513411b7-33a1-451d-a208-1d871dc6e31a,Riski,https://play-lh.googleusercontent.com/a/ACg8ocIvqzwnBYIiKH8IO0PG7zkguzrVo50PRBRf3nmBS5bhKaKCgg=mo,"dari dlu setia pakai by.u, tpi makin kesini eh makin kesana. keunggulan dari kartu sim satu ini mulai goyah, yang dimn dlu unggul dan ramah terhadap harga kuota sekarang mulai sedikit melonjak. biasa 18GB 45.000 sekarang jadi 11GB 45.000 salah satu masalah yang membuat pengguna cukup tidak nyaman. semoga kedepannya by.u tidak mengalami perubahan yang membuat pengguna cukup kecewa.",1,3,1.64.3,2026-04-27 17:51:59,"Hai Kak, maaf terkait kenaikan harga memang menyesuaikan dari UU No. 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan. Mohon pengertiannya ya kak :) Kalau ada pertanyaan seputar produk dan layanan by.U, kakak bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U ya :)",2026-04-27 17:54:47,1.64.3
b70ca4ec-bdec-4bab-a96a-4aad12098851,Nabellio Akhbari,https://play-lh.googleusercontent.com/a-/ALV-UjXfafaCU-rki7ehVT6SwUWF8_U009PMkPvTYqXQfZ6E7xSrjaw,"jaringan sering hilang,bahkan kadang tidak ada sinyal,padahal kuota masih sangat banyak, jadi kurang nyaman sama jaringan nya. awal awal ekspektasi tinggi karna lancar di banding yang lain dan murah,makin sini sama saja kayak jaringan lain,mohon di perbaiki kalau ada masalah",2,3,1.64.3,2026-03-21 11:14:30,"Hai Kak, maaf nih terkait kendalanya, bisa coba ubah mode jaringan dari otomatis ke manual 2g only, terus balikin lagi ke mode otomatis dan bisa juga coba ON-OFF kan airplane mode. Kalau cara tersebut udah dicoba dan masih berkendala juga, kakak bisa kabarin Nindy di DM IG @byu.id atau LiveChat di aplikasi ya Kak :)",2026-03-21 11:15:30,1.64.3
af50f477-c2e8-4da3-b016-fa23d1cba86d,sigit Febriansyah,https://play-lh.googleusercontent.com/a/ACg8ocLF8c3LPuR37VBfra4KD7RvUbbqkH0CcYoXxDORchTysTYpaw=mo,"kartu ngnt jaringan ilang terus kuota makin hari makin mahal jaringan kgk sebanding ama harga dikit² lag dikit dikit jaringan hilang rekomendasi jangan pake kartu cukimay ini, mahal nya setinggi surga jaringan kayak main di neraka",1,0,1.64.6,2026-05-28 21:17:34,"Hai Kak, maaf udah bikin ga nyaman ya :( Buat kendalanya supaya tim by.U bantu cek dan koordinasi lebih lanjut, mohon segera bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U. Keep supporting us ya! :)",2026-05-28 21:24:34,1.64.6
aeb005a3-2207-402e-9311-379aff6e0aac,Arga Galih,https://play-lh.googleusercontent.com/a-/ALV-UjVvT3Ff7E-rTdnAB8EEujzsZjjAalJ5wObSX9rvWRYD7afuzdY,"Sudah 2 hari sinyal sering tiba-tiba hilang. Dari jam 9 malam sampai jam 12 malam sinyalnya masih hilang. Ini ada usaha perbaikan nggak sih? Sudah on/off mode pesawat, sudah restart HP, sudah pindah sim 1/2, sudah pindah device/HP lain, tetap masih nggak muncul sinyalnya. Mungkin sudah saatnya ganti pake yang lain, By.u sudah tidak worth it. Sebagai pengguna setia, jujur saya kecewa.",1,3,1.64.3,2026-03-17 00:00:18,"Hai Kak, maaf nih terkait kendalanya, bisa coba ubah mode jaringan dari otomatis ke manual 2g only, terus balikin lagi ke mode otomatis dan bisa juga coba ON-OFF kan airplane mode. Kalau cara tersebut udah dicoba dan masih berkendala juga, kakak bisa kabarin Nindy di DM IG @byu.id atau LiveChat di aplikasi ya Kak :)",2026-03-17 09:57:24,1.64.3
9e792b69-d26c-4278-a811-adae6dcef485,Hendry Susanto,https://play-lh.googleusercontent.com/a/ACg8ocJe20svFENgHH4QUziH-eXRzKDnOlzauaB2BV5VcUdfbSo2bA=mo,"harga kuota mahal, masa aktif cuma 28 hari dan sinyal bapuk/ jelek. gak jauh beda kayak telkomsel",1,0,1.64.6,2026-05-27 14:05:20,"Hai Kak, kenaikan harga menyesuaikan UU No. 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan. Terkait kendala jaringan, bisa coba ubah mode jaringan dari otomatis ke manual 2g only. Kalau udah dicoba dan masih berkendala, bisa kabarin Nindy di DM IG @byu.id atau LiveChat di apps by.U ya :)",2026-05-27 14:13:46,1.64.6
fa52749b-c4ce-4b05-bdbc-5ba1b3e80396,Niken Rachmatul,https://play-lh.googleusercontent.com/a-/ALV-UjXXnv7vV3f0dKxypMvbt8fq_LNnnGS5h6fs7grWqFAflpMaNNve,"susah mau login atau masuk ke aplikasinya, setiap mau masuk selalu kaya gitu. udah diperbarui, chache dibersihin juga ttp kaya gitu, trs gimana ya solusinya? tolong diperbaiki ya, saya lihat banyak yg komplain masalah serupa tp tetap blm ada perbaikan. tolong ya untuk masuk nya jangan lama2 loadingnya. sinyal saya lancar terus btw, tp emang loadingnga aja yg lama🙏🏼",3,3,1.64.3,2026-03-13 13:41:30,"Hai Kak, maaf ya udah bikin ga nyaman ya.Terkait kendala di aplikasi by.U nya, bisa coba clear cache aplikasi by.U pada settingan aplikasi di HP kakak dan kalau masih berkendala, bisa install ulang aplikasi by.U nya. Kakak juga bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U ya Kak. Thanks :)",2026-03-13 15:25:02,1.64.3
d9645fd1-4d19-454a-9c9c-9acb6674ff1a,Ahmad Shonhaji,https://play-lh.googleusercontent.com/a-/ALV-UjXTu3C4blvXd7kDJR6AAVvGhtPDZLpRdI6VKZ9ATrWqgmtOP0yF,dari siang sampe jam setengah 4 pagi gini sinyal nya ilang ga bisa sama sekali aneh banget,1,0,1.64.6,2026-05-30 03:33:26,"Hai Kak, maaf udah bikin ga nyaman ya :( Buat kendalanya supaya tim by.U bantu cek dan koordinasi lebih lanjut, mohon segera bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U. Keep supporting us ya! :)",2026-05-30 03:49:45,1.64.6
529bd7b5-fa68-4e67-a4ef-d286e5db5c51,Rachmat Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocKloQCMkjTkcbtl_JMVyyLTKctd-f9g1uMlzwquKAoBNTMF6FU=mo,"1. durasi tampilan muka terlalu lama, jadi males melakukan transaksi nya. jadi sering pakai aplikasi lain untuk pembelian pulsa atau paket data nya. 2. layanan jaringan yg diberikan tidak sesuai dengan harga yg harus kita bayar. terlalu sering terjadi gangguan layanan, jaringan terputus, dan jaringan sering lemot. 3. Telkomsel harus nya lebih profesional dalam mengelola layanan customer, ...",3,0,1.64.1-prod-byu,2026-03-29 20:16:06,"Hai Kak Rachmat, maaf udah bikin ga nyaman ya :( Terkait kendala yang kakak alami, akan tim by.U bantu cek dan koordinasi lebih lanjut, kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U :)",2026-03-29 22:39:39,1.64.1-prod-byu
d11155c5-5026-420c-be7f-09c161ebd5df,KAIRA,https://play-lh.googleusercontent.com/a-/ALV-UjUAMDMYDIKjcY6fFqE_uiWd8KZqW2JoHCnvbF8Ah71k_S2FeFk,"Tolong diperbaiki beberapa hal ini -1 sinyal lemot/gak jelas entah hilang. sendiri tiba tiba ke E. -2 setiap saya membeli pulsa selalu hilang dan hangus meski tidak digunakan. -3 kartu gak bisa dipakai saat ini,dan aplikasi byu makin kesini makin gak jelas banyak hal mengganggu,ini murni keluhan dan kemarahan saya sebagai pengguna,🙏 maaf bila agak kasar",1,0,1.64.1-prod-byu,2026-03-16 22:32:25,"Hai Kak, maaf nih terkait kendalanya, bisa coba ubah mode jaringan dari otomatis ke manual 2g only, terus balikin lagi ke mode otomatis dan bisa juga coba ON-OFF kan airplane mode. Kalau cara tersebut udah dicoba dan masih berkendala juga, kakak bisa kabarin Nindy di DM IG @byu.id atau LiveChat di aplikasi ya Kak :)",2026-03-17 14:14:00,1.64.1-prod-byu
03452ee6-eebf-48bb-ab85-c92f37a47b3f,Black PRINCE,https://play-lh.googleusercontent.com/a-/ALV-UjWg1sTqzN-4PJ3nnUvyg4waJehFpwl_MgmguZGKOIyk4ujUhATr,"Tolong diperbaiki, jika ingin tetap dijadikan langganan! 1. Ketika membuka App. by.U utk chek sisa paket data sering sekali tiba tiba log out sendiri 2. Ketika memasukkan nomor yg terdaftar (No. by.U) OTP yg di dapat tidak bisa login, keterangan jaringan sibuk dll. 3. Kuota data tenor nya jadi pendek semua, jangan di awal saja promo hebat, lama lama mengecewakan pengguna dan pelanggan.",1,103,1.64.1-prod-byu,2026-01-24 07:16:17,"Hallo Kak. Maaf banget udah bikin gak nyaman. Terkait kendala akses aplikasi by.Unya bisa dicoba dulu hapus data cache dan data aplikasi di menu pengaturan pada gadgetnya. Kalau udah mencoba saran sebelumnya dan masih berkendala, boleh tolong kontak Nindy via DM IG @byu.id atau Live Chat di aplikasi supaya bisa dibantu solusikan. Makasih :)",2026-01-24 08:00:11,1.64.1-prod-byu
61c0820c-2246-4cd7-8e80-7856e06fae63,danang kompor,https://play-lh.googleusercontent.com/a/ACg8ocIMC5Q6hwHPV6h9IGkG0u4uJWNaNGsDOm-mHLVYFHWMRWTsCQ=mo,"aplikasi lemot,buka apk aja cuma gambar doang, mau ngecek kuota aja harus pake aplikasi gak bisa lagi di *888#, mana paketan tambah mahal,, dulu janjinya harga paketan gak bakal berubah, eh sekarang malh berubah tambah mahal lagi, sumpah kecewa, tidak konsisten dengan janji awal 👎",2,2,1.64.3,2026-03-15 12:40:44,"Hai Kak danang , maaf ya udah bikin ga nyaman :( Terkait kendala di aplikasi by.U, bisa coba clear cache aplikasi by.U pada settingan aplikasi di HP kakak dan kalau masih berkendala, bisa install ulang aplikasi by.U nya. Kakak juga bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U ya Kak. Thanks :)",2026-03-15 12:58:04,1.64.3
ae778495-3077-40b1-80e5-1dde7d2e1a31,Suherlan Elan,https://play-lh.googleusercontent.com/a-/ALV-UjV_4E-KQ-rQjzfqB1wjDMA74vKqaXKLq6F2g_QbZ8u24VUp6Nhp,"tolong dong masa aktif nya jangan di kurang2in, terus promo paket di sekitar kenapa tidak ada terus!",4,0,1.64.6,2026-05-29 19:10:59,"Hai Kak, maaf udah bikin ga nyaman ya :( Terkait kendala yang kakak alami, akan tim by.U bantu cek dan koordinasi lebih lanjut, kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U :)",2026-05-29 19:49:26,1.64.6
7756ea57-6add-4ef0-8759-fbbafff669dd,MK 12,https://play-lh.googleusercontent.com/a-/ALV-UjV_jwN_6Q8g4d3fqtmEdvKLarnfDFrWIv9Gza83KioABGo0b-yazQ,"Aplikasi parah.. di buka aja Ndak bisa.. udah di Uninstall, download lagi tetap ga bisa, mau beli paketan bagaimana.. semakin kesini malah semakin buruk aja pelayanannya.. sinyal sekarang sering ilang2, Harga Paket sudah tidak kompetitif lagi.. saatnya kembali cari yg lain..",1,80,1.64.1-prod-byu,2026-02-21 08:15:34,"Hai Kak, maaf udah bikin ga nyaman ya :( unjtuki kendalanya bisa dibantu cek dan koordinasi lebih lanjut, mohon segera bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U. Keep supporting us ya! :)",2026-02-21 08:17:40,1.64.1-prod-byu
d4625ff6-4ac1-4b3a-b396-cd4225cfa1f8,Adi Jay,https://play-lh.googleusercontent.com/a-/ALV-UjU9xVIPFzkwE8DriNTKPhal1QFWOrMj48nCTgTxiHD0S4SgcMdj,"kacau sih jaringan ilang ilang , katanya jaringan no 1 apanya ilang Mulu jaringan , bagaimana mau nyaman pakai kartu BY.U . rencana mau beli lagi untuk keluarga , tapi melihat jaringan yg sering sekali hilang tanpa sebab , muncul ilang muncul ilang , bulan ini mungkin trakhir memakai kartu ini , saya akan beralih ke simpati saja , sudah tidak nyaman dengan masalah tersebut .",1,5,1.64.3,2026-03-15 22:20:32,"Hai Kak Buat Kendala sinyal/tidak bisa akses internetnya, saat ini sedang dalam perbaikan oleh tim terkait nih. Coba secara berkala dulu ya Kak. kalau ada kendala lain mohon segera bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Kami akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U. Makasih:)",2026-03-16 03:49:56,1.64.3
556b6693-75df-4cf7-8804-0ff19c95dc85,Amelia Santika,https://play-lh.googleusercontent.com/a/ACg8ocJLqeGdWwwzK24_EiQG88t68WPH0-gsr3yVyj-kx31qTqd4Jg=mo,masak ada data nya tapi gak bisa di gunakan gimana ini. aduhhh nambah buruk aja layanan nya masak hilang hilang sinyal nya perbaiki dong jelek baget,1,0,1.64.4,2026-06-01 17:30:44,"Hai Kak, maaf udah bikin ga nyaman ya :( Terkait kendala yang kakak alami, akan tim by.U bantu cek dan koordinasi lebih lanjut, kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U :)",2026-06-01 17:44:04,1.64.4
3d2f156f-673d-43e1-ab62-8322ec605d08,Fernanda Eryanto,https://play-lh.googleusercontent.com/a-/ALV-UjV7Rw6L1g0JV7z5E1Gtz57Q9CfrreVbARxOKYI__gBEYcoEIhLh,"Sebenarnya saya jarang ngasih ulasan dibawah bintang 4, saya udah pakai SIM card provider ini tapi makin lama makin tidak ada improve untuk keluhan internet apalagi buka aplikasinya berat banget, dan tidak seperti slogannya sinyal no 1. saya kecewa.",1,3,1.64.3,2026-04-18 22:20:21,"Oke Kak, Maaf ya untuk kendala yang dialami nya. Terkait kendala di aplikasi by.U, aku sarankan coba clear cache aplikasi by.U pada settingan aplikasi di HP kakak dan kalau masih berkendala, bisa install ulang aplikasi by.U nya. Kakak juga bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U ya Kak. Thanks :)",2026-04-18 22:31:35,1.64.3
